code,name,description,refreshed_at,from_date,to_date
1COV_X,Covestro AG (1COV_X),Stock Prices for Covestro AG (1COV) from the Frankfurt Stock Exchange.<br><br>Trading System: Xetra<br><br>ISIN: DE0006062144,2019-04-10 22:30:17,2015-10-06,2019-04-10
